9.757477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.942734	
26.858490	0.000000	0.000000	0.000000	12.551956	0.000000	0.000000	0.000000	0.000000	4.576050	12.753464	0.000000	0.000000	0.000000	0.000000	0.000000	
24.240250	0.000000	0.000000	36.556808	55.787231	28.299408	48.699188	42.919647	25.519394	26.512405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	34.019974	8.040588	10.035385	17.276566	19.212418	21.934402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	3.821182	14.061584	0.000000	4.176895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	42.618622	9.744446	21.401093	0.000000	0.000000	0.000000	2.254364	6.907318	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	96.016205	79.424652	29.674194	0.000000	0.000000	32.882751	37.406921	12.667664	15.434235	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	19.355011	105.683502	8.084763	0.000000	0.000000	0.000000	96.025894	41.563812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
14.655441	103.150497	34.700531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.051453	0.000000	0.000000	0.000000	0.000000	0.000000	
92.793854	53.568481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.404892	101.304321	0.000000	0.000000	0.000000	0.000000	0.000000	
94.536133	13.469803	11.860901	11.017029	0.000000	0.000000	0.000000	0.000000	0.000000	77.950867	81.683868	0.000000	0.000000	0.000000	0.000000	0.000000	
70.009872	0.000000	20.158340	13.079941	0.000000	0.000000	0.000000	0.000000	0.000000	36.191132	35.569397	0.000000	0.000000	0.000000	0.000000	0.000000	
74.584641	1.984482	26.748764	16.931396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
85.122604	0.000000	22.494217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.566589	3.200180	0.000000	34.788193	
84.610794	0.000000	10.301971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.558594	0.000000	0.000000	51.047943	
53.002182	0.000000	5.037567	0.000000	0.000000	0.000000	6.580658	0.000000	0.000000	27.910614	18.547394	26.565094	20.727493	0.000000	47.794769	53.322205	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
