6.761795	11.655106	16.148636	13.015350	7.706802	1.417038	0.000000	0.882523	
2.693359	14.933838	20.669006	21.533340	8.682556	0.000000	0.000000	0.000000	
10.668457	28.608673	8.744720	9.836456	8.760818	2.482391	0.000000	0.000000	
41.506790	39.287094	3.297119	23.097702	13.680450	3.498398	0.000000	0.000000	
46.526169	6.397598	0.000000	0.000000	33.932816	22.115509	0.000000	0.000000	
34.816986	11.088486	0.000000	0.000000	25.710571	13.028137	0.000000	0.000000	
33.983047	8.497360	0.000000	0.000000	0.000000	4.569458	4.925034	9.537338	
16.994720	1.704391	0.731171	0.731171	5.161987	11.266495	11.564529	16.907211	
0.000000	2.015778	0.388672	0.000000	0.000000	0.202194	0.202194	0.221680	
0.000000	3.978577	1.104599	3.933365	3.612671	0.202194	0.202194	0.000000	
0.000000	0.000000	0.000000	0.000000	4.989746	1.895752	0.000000	1.300949	
0.000000	0.000000	0.000000	0.000000	6.261826	1.895752	0.000000	1.300949	
11.560638	10.074615	0.000000	6.664429	14.879364	1.847961	0.000000	0.000000	
9.735962	8.249939	0.000000	11.104385	38.562408	11.208664	0.000000	0.000000	
0.000000	0.000000	0.000000	0.201385	5.382233	2.627899	0.000000	0.000000	
0.000000	0.731644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
9.624527	7.981339	0.000000	5.561035	6.656586	0.000000	2.553070	12.585052	
6.743561	6.743561	0.000000	0.000000	0.000000	0.000000	0.000000	1.556610	
0.448044	0.869110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
4.829849	4.829849	0.000000	0.000000	0.000000	0.000000	0.000000	7.400253	
10.360565	10.940521	0.000000	0.000000	4.292725	2.032730	0.000000	22.032089	
0.000000	0.000000	0.000000	0.679703	18.891510	16.255096	0.000000	9.058731	
0.000000	3.244705	2.546814	6.087128	21.550934	16.056580	3.651443	0.000000	
0.000000	0.000000	0.000000	0.000000	1.853531	1.853531	0.000000	0.000000	
