34.678253	34.678253	93.178101	24.324707	24.324707	61.736404	61.736404	29.407074	17.469391	26.367371	24.286758	52.194626	22.127243	27.578506	27.578506	0.000000	
81.378830	81.378830	72.035843	32.156143	32.156143	25.573318	25.573318	13.079147	13.079147	0.000000	16.409912	31.527222	12.146683	15.018204	15.018204	0.000000	
139.468842	139.468842	35.335663	39.062088	39.062088	22.604935	10.742340	21.946472	0.000000	0.000000	16.409912	49.487762	29.024384	30.123749	0.000000	0.000000	
172.353043	172.353043	83.213974	22.473572	50.918289	50.918289	38.932739	21.946472	0.000000	12.731400	12.731400	49.487762	40.449097	61.171875	59.560730	0.000000	
172.353043	172.353043	103.308914	1.245544	56.653137	56.653137	55.222794	38.187393	8.895065	16.866119	46.749283	37.277222	88.342026	120.462204	120.462204	0.000000	
166.693695	144.124466	62.131958	124.111908	54.638718	35.814667	51.260864	48.157013	8.895065	11.725647	46.749283	19.919724	116.776901	122.436188	122.436188	0.000000	
147.969574	147.969574	7.801315	124.111908	116.134613	19.897385	46.091980	46.091980	10.716522	8.738632	19.366943	42.596390	116.776901	156.321350	156.321350	0.000000	
201.281418	116.560013	0.095490	41.321182	179.854584	179.854584	27.957062	18.311813	30.484161	30.484161	19.217316	161.484344	161.484344	298.921326	298.921326	0.000000	
201.281418	61.695496	15.297699	28.199677	179.854584	179.854584	113.456467	31.792786	39.750687	39.750687	25.762650	190.342194	348.208405	330.023224	330.023224	0.000000	
51.163589	26.302277	4.911484	4.911484	27.018539	227.790405	227.790405	41.904831	41.904831	39.750687	13.134689	122.735596	385.307678	257.963409	424.391846	0.000000	
12.742645	0.000000	0.000000	5.403687	0.000000	310.827423	310.827423	30.849640	30.849640	10.040527	4.154251	0.000000	378.539886	0.000000	424.391846	0.000000	
2.357193	10.387375	0.000000	0.000000	0.000000	310.827423	310.827423	0.000000	0.000000	0.000000	0.000000	18.067703	336.587097	0.000000	343.902100	120.126556	
6.122772	10.387375	0.000000	10.622894	27.081314	280.798706	280.798706	139.155182	45.856979	2.657852	2.657852	56.522491	275.406006	0.000000	220.378021	135.123367	
15.329849	0.000000	0.000000	10.622894	41.156952	286.764313	286.764313	142.358429	142.358429	0.000000	0.000000	50.992538	158.786957	36.380447	116.696487	116.696487	
15.329849	0.000000	0.000000	0.000000	31.836273	224.740417	224.740417	133.618820	133.618820	0.000000	0.000000	4.529480	35.136307	40.033981	40.033981	27.684250	
37.026062	28.030930	28.030930	19.746994	19.746994	36.515350	36.515350	19.989395	43.104614	22.069366	9.293945	12.626831	35.136307	35.136307	8.831009	27.613663	
37.026062	32.817276	28.030930	28.415390	96.920135	96.920135	21.473190	59.019180	59.019180	22.069366	15.612915	27.101151	27.101151	11.785065	18.083344	27.613663	
119.661087	44.955292	25.599152	43.895447	92.648849	68.211670	68.114609	68.114609	16.019318	15.612915	15.612915	17.724686	16.879105	16.048477	3.220718	51.379730	
145.076996	20.541916	0.000000	50.032837	46.677322	28.982391	68.114609	68.114609	58.523071	24.108383	0.000000	0.000000	16.048477	26.715607	48.839981	104.211700	
104.989212	0.000000	44.363754	61.542099	46.677322	34.440598	43.745926	16.369583	29.042389	23.787018	0.000000	13.839569	0.000000	46.398270	48.839981	104.211700	
96.624146	42.811859	44.363754	106.871201	31.107224	56.267227	56.267227	22.842773	22.842773	0.000000	0.000000	17.278000	0.000000	29.553406	35.826935	57.942719	
57.942719	18.776321	118.484619	118.484619	60.087234	60.087234	25.485245	22.842773	22.842773	0.136261	9.010361	9.010361	0.000000	29.553406	61.669952	65.320221	
78.839828	209.520401	210.558746	118.484619	60.087234	60.087234	0.000000	66.839188	66.839188	0.136261	9.010361	25.970474	25.970474	50.266907	86.843674	79.327652	
69.299667	209.520401	209.520401	0.000000	0.000000	10.997894	44.553680	116.308243	66.839188	9.970078	9.970078	85.087051	43.267624	75.042297	106.176178	77.554688	
116.536758	181.384369	0.000000	0.000000	0.000000	4.342957	47.042068	116.308243	0.000000	37.509644	146.828156	147.461945	56.798386	56.798386	71.087555	81.966980	
116.536758	24.024002	12.297256	0.000000	0.000000	0.000000	95.049988	165.243774	40.499634	74.488434	135.280930	135.280930	0.990875	87.701630	38.813431	101.552246	
101.552246	18.041794	15.520615	15.520615	5.562653	0.000000	138.758179	165.243774	24.291977	4.395401	0.000000	0.000000	10.069550	87.701630	7.582840	91.943527	
79.493973	16.377014	39.334717	15.520615	31.531509	0.000000	138.758179	138.758179	53.654846	0.000000	0.000000	0.000000	73.730774	73.730774	7.582840	85.729950	
103.705673	16.377014	16.377014	25.134903	31.531509	0.000000	48.184448	93.267120	100.895645	100.895645	0.000000	0.000000	97.742264	97.742264	9.404434	103.705673	
103.705673	13.194916	3.184952	25.134903	25.134903	0.000000	90.333252	70.322510	100.895645	100.895645	23.373169	32.354385	97.742264	97.742264	15.438400	86.648666	
140.778717	13.194916	12.035812	14.230743	14.230743	46.559723	90.333252	50.626724	25.132797	23.373169	23.373169	32.354385	35.206924	31.248825	31.248825	140.778717	
140.778717	13.271393	24.834946	24.834946	58.002472	58.002472	62.560699	104.172363	104.172363	102.758118	102.758118	88.525742	88.982361	99.371674	108.216003	136.104416	
12.176117	13.271393	24.834946	24.834946	58.002472	58.002472	62.560699	104.172363	104.172363	102.758118	102.758118	88.525742	88.982361	99.371674	108.216003	108.216003	
28.270233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.353653	3.353653	0.000000	0.000000	0.000000	41.818619	
28.270233	34.590866	37.707718	37.707718	14.943192	12.329346	0.000000	0.000000	0.000000	0.000000	9.529373	30.562500	14.123367	0.000000	0.000000	43.430740	
80.138947	80.138947	30.847260	30.131821	0.000000	21.084610	3.039795	0.000000	0.000000	0.000000	18.691559	31.899506	14.123367	0.000000	0.000000	37.348831	
83.948196	83.948196	35.935806	35.935806	22.501511	22.501511	3.039795	0.000000	0.000000	0.000000	16.779419	16.779419	6.360474	6.149216	0.000000	33.985321	
71.572189	98.840988	105.719604	55.546234	33.300934	9.861649	0.000000	0.000000	0.000000	19.133865	19.133865	7.164307	18.805862	18.805862	0.000000	10.936554	
116.030106	116.030106	98.840988	36.825073	33.300934	0.000000	26.381622	26.381622	0.000000	19.133865	19.133865	0.000000	46.148193	46.148193	0.000000	6.475769	
146.188004	146.188004	0.000000	29.281143	90.298615	90.298615	28.554428	27.242569	0.000000	5.210297	82.226028	82.226028	86.807129	86.807129	0.000000	17.287186	
33.825317	33.825317	0.000000	12.248932	108.720825	108.720825	29.167068	118.227493	142.748734	136.908707	115.498093	82.226028	67.182419	50.496811	0.000000	17.287186	
0.000000	0.000000	0.000000	0.000000	75.259628	75.259628	34.383286	118.227493	142.748734	136.908707	115.498093	17.079712	17.079712	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	6.282440	66.297302	49.463058	0.000000	0.000000	0.000000	0.000000	17.079712	17.079712	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.337769	66.297302	47.944641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.210754	6.210754	
0.000000	0.000000	0.000000	0.000000	0.958588	60.497147	60.497147	0.000000	0.000000	0.000000	0.000000	69.647751	69.647751	0.000000	14.533295	11.155960	
0.000000	0.000000	0.000000	0.000000	0.958588	71.172623	71.172623	0.000000	0.000000	0.000000	0.000000	69.647751	69.647751	0.000000	14.533295	12.259552	
0.000000	0.000000	0.000000	0.000000	8.943695	71.172623	71.172623	0.000000	0.000000	0.000000	0.000000	4.374634	0.000000	0.000000	0.000000	12.259552	
9.393799	12.187546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.165054	
18.933365	32.005890	15.395584	43.846466	68.224869	52.559555	36.209656	36.209656	21.755005	6.669144	8.463806	19.669006	22.328506	21.006760	37.614319	37.614319	
54.298080	14.272858	0.000000	53.421494	72.693970	53.149124	80.817612	80.817612	67.178558	63.578857	49.206345	61.495468	72.034485	69.520905	49.719070	92.839661	
121.728271	0.000000	17.352798	54.827850	56.751236	61.652771	80.817612	106.941162	116.295990	106.216507	83.089035	68.636017	72.034485	96.864792	105.336319	133.279007	
133.279007	0.000000	57.290497	73.855698	71.478882	89.713654	89.713654	119.579742	128.806976	125.291031	126.635864	126.635864	104.716370	131.525665	149.277451	133.279007	
131.898376	0.000000	57.290497	73.855698	92.534698	114.288635	109.694031	124.837357	128.806976	125.291031	134.691452	134.691452	105.805283	131.525665	149.851349	127.344910	
133.320724	9.626129	38.893417	56.448410	111.650681	120.798172	109.694031	124.837357	124.837357	114.968643	133.771973	133.771973	101.589050	98.037582	148.306686	133.320724	
133.320724	95.058090	95.058090	44.314377	111.650681	114.042191	98.511032	125.455978	125.455978	89.685776	98.523315	108.676117	73.700256	76.183624	140.867813	129.530365	
100.001862	99.355148	95.058090	39.252594	58.540665	73.905319	115.287262	137.279846	129.161987	88.131897	79.621017	75.318497	10.106506	69.424835	140.867813	123.521530	
160.702728	99.355148	90.720306	57.622452	19.244019	43.338181	112.744202	112.744202	66.241165	25.344589	81.911499	81.911499	37.654663	37.654663	112.166580	172.475815	
172.475815	80.408768	65.510147	57.622452	49.443909	0.000000	136.235062	136.235062	44.649033	70.276062	87.719513	81.911499	51.236496	63.443741	101.526566	172.475815	
170.031601	53.174515	45.807602	57.231674	57.231674	0.000000	160.428680	160.428680	66.914902	70.276062	78.096222	56.407333	84.154266	102.197525	90.380051	170.031601	
166.708099	54.188416	55.465103	49.567734	49.567734	0.000000	156.723999	156.723999	67.079956	50.513016	62.997589	62.997589	94.460983	102.197525	71.302811	163.633514	
168.289276	68.862656	63.702698	48.018753	39.872406	0.000000	107.553146	107.553146	67.686920	64.651169	53.294708	51.558517	93.783676	93.783676	35.322754	168.289276	
